t,x,y,z
5.690000000000000568e+01,1.925769394374259535e+00,-1.225051176956239718e-01,7.896386812075176787e-01
5.700000000000000000e+01,1.988196232345259329e+00,-3.916665184505214170e-01,6.779058928874677203e-01
5.710000000000000142e+01,2.026180255166357469e+00,-6.558140985163979364e-01,5.921139492533964432e-01
5.720000000000000284e+01,2.039154236620090543e+00,-9.150022846931749054e-01,5.256397822465751490e-01
5.730000000000000426e+01,2.026516964193669335e+00,-1.168449445169927436e+00,4.738563017371370534e-01
5.740000000000000568e+01,1.987698427787524258e+00,-1.414611505089895527e+00,4.346336062882799611e-01
5.750000000000000000e+01,1.922355349742640662e+00,-1.652166479803605537e+00,4.032000437449110297e-01
5.760000000000000142e+01,1.830234312756808368e+00,-1.879064770281171137e+00,3.780829295782094368e-01
5.770000000000000284e+01,1.711284700977361073e+00,-2.093079898220506330e+00,3.583264917237927172e-01
5.780000000000000426e+01,1.565724588649539895e+00,-2.292146464807455430e+00,3.415860466734789713e-01
5.790000000000000568e+01,1.393963033597985568e+00,-2.473806828510267675e+00,3.279814078142581635e-01
5.800000000000000000e+01,1.196688919582685307e+00,-2.635734109301943739e+00,3.169856009974598710e-01
5.810000000000000142e+01,9.748766406229663062e-01,-2.775747682308027819e+00,3.074856284857948041e-01
5.820000000000000284e+01,7.297415315391262425e-01,-2.891527393462037576e+00,2.999551614137492273e-01
5.830000000000000426e+01,4.627929098584978584e-01,-2.980985607157542905e+00,2.941864358867561924e-01
5.840000000000000568e+01,1.758300608082440653e-01,-3.042264186774685797e+00,2.894793328786008924e-01
5.850000000000000000e+01,-1.290990359559096579e-01,-3.073528426574446915e+00,2.862334560261607930e-01
5.860000000000000142e+01,-4.496773186674033473e-01,-3.073210564077903051e+00,2.845374740515046463e-01
5.870000000000000284e+01,-7.833209308465673981e-01,-3.040066126612823716e+00,2.840022731547323653e-01
5.880000000000000426e+01,-1.127215887671154881e+00,-2.973056197639045273e+00,2.846876475400429429e-01
5.890000000000000568e+01,-1.478329851903760428e+00,-2.871391871274550311e+00,2.868543352846930072e-01
5.900000000000000000e+01,-1.833434867588963790e+00,-2.734658377695680542e+00,2.905539239513907912e-01
5.910000000000000142e+01,-2.189117130795449562e+00,-2.562818431167071864e+00,2.956963872655861136e-01
5.920000000000000284e+01,-2.541824630766000848e+00,-2.356176221843114593e+00,3.023777330338232594e-01
5.930000000000000426e+01,-2.887870692885215362e+00,-2.115312383499214466e+00,3.110068806672753317e-01
5.940000000000000568e+01,-3.223512000610702088e+00,-1.841245576441812304e+00,3.219073467575188641e-01
5.950000000000000000e+01,-3.544965748156544194e+00,-1.535457365851974343e+00,3.352884945959088703e-01
5.960000000000000142e+01,-3.848411385008781771e+00,-1.199892078179095822e+00,3.512535945055101916e-01
5.970000000000000284e+01,-4.130087440943416510e+00,-8.368822023008845035e-01,3.703055405251868826e-01
5.980000000000000426e+01,-4.386289634917382330e+00,-4.490401301204675066e-01,3.931463943701797303e-01
5.990000000000000568e+01,-4.613465352441640910e+00,-3.944048824666501751e-02,4.205398590790255242e-01
6.000000000000000000e+01,-4.808269655911937335e+00,3.883463258723562905e-01,4.534932337261453617e-01
6.010000000000000142e+01,-4.967565284608843612e+00,8.302541439492050479e-01,4.932574134218544182e-01
6.020000000000000284e+01,-5.088477994059153353e+00,1.281787243557389377e+00,5.415650651424805950e-01
6.030000000000000426e+01,-5.168567669606080273e+00,1.738223470854262986e+00,6.007956495606138203e-01
6.040000000000000568e+01,-5.205566588111151916e+00,2.194056670625461614e+00,6.723406847376597328e-01
6.050000000000000000e+01,-5.197809725184374230e+00,2.643308720317041338e+00,7.590420903788103191e-01
6.060000000000000142e+01,-5.144288418384778794e+00,3.079585435183823439e+00,8.654691692578373452e-01
6.070000000000000284e+01,-5.044650367220423703e+00,3.496076568289202768e+00,9.979186072170560529e-01
6.080000000000000426e+01,-4.899199633148396238e+00,3.885555810505277208e+00,1.164414473167348252e+00
6.090000000000000568e+01,-4.709191532039676886e+00,4.240457864381779629e+00,1.371422541308273013e+00
6.100000000000000000e+01,-4.476424367257688886e+00,4.551022745262042868e+00,1.630357975678448756e+00
6.110000000000000142e+01,-4.203601426862497270e+00,4.806515823354669870e+00,1.954664251896385041e+00
6.120000000000000284e+01,-3.894950727282302516e+00,4.996427381429182191e+00,2.352581227540877506e+00
6.130000000000000426e+01,-3.556225194245489440e+00,5.110472871639005987e+00,2.827143007995841728e+00
6.140000000000000568e+01,-3.194702662780639635e+00,5.138592915521445370e+00,3.376177946450298784e+00
6.150000000000000000e+01,-2.818781423470738012e+00,5.072307622128361615e+00,3.992304176905152602e+00
6.160000000000000142e+01,-2.437752950398857088e+00,4.905594630142322110e+00,4.622394984017740072e+00
6.170000000000000284e+01,-2.061247622263734591e+00,4.639143345643122807e+00,5.192415240627964224e+00
6.180000000000000426e+01,-1.698648244612742664e+00,4.283122872987961571e+00,5.631149276119331581e+00
6.190000000000000568e+01,-1.359089842119620695e+00,3.857182832742089396e+00,5.870206346873957592e+00
6.200000000000000000e+01,-1.050374838679152489e+00,3.388566608751863996e+00,5.844854060587192812e+00
6.210000000000000142e+01,-7.761010805589474426e-01,2.906714120337884566e+00,5.555699054305698326e+00
6.220000000000000284e+01,-5.384085941117918717e-01,2.439950738215451054e+00,5.064510904792749457e+00
6.230000000000000426e+01,-3.365116601808729735e-01,2.008462326676348830e+00,4.438049954565606470e+00
6.240000000000000568e+01,-1.667999340819797949e-01,1.624310611842419094e+00,3.748791933665855503e+00
6.250000000000000000e+01,-2.571821852886105320e-02,1.292937426519483068e+00,3.083337471563107446e+00
6.260000000000000142e+01,9.068683147807621303e-02,1.011287708162926124e+00,2.490862767610298789e+00
6.270000000000000284e+01,1.860115539330030043e-01,7.735092792837223730e-01,1.995075834699166162e+00
6.280000000000000426e+01,2.632309112616467717e-01,5.718091206220126121e-01,1.599415136717035280e+00
6.290000000000000568e+01,3.248413379496719600e-01,3.982115504909641834e-01,1.292959083272819498e+00
6.300000000000000000e+01,3.725923467888633267e-01,2.463008416244877874e-01,1.062503927506879942e+00
6.310000000000000142e+01,4.078968456257086594e-01,1.099554786291625369e-01,8.909344754049977055e-01
6.320000000000000284e+01,4.315181526048091354e-01,-1.462177812877038519e-02,7.648403619064505499e-01
6.330000000000000426e+01,4.439308415532459140e-01,-1.300300440035639382e-01,6.734764624919898912e-01
6.340000000000000568e+01,4.455150464175303693e-01,-2.384510462411666976e-01,6.062880305191508112e-01
6.350000000000000000e+01,4.363912612536287039e-01,-3.406830163576010095e-01,5.572925623159129538e-01
6.360000000000000142e+01,4.166717926665757243e-01,-4.372037017265530401e-01,5.212663233727669043e-01
6.370000000000000284e+01,3.864754394075753940e-01,-5.281930635520630801e-01,4.937751594315513137e-01
6.380000000000000426e+01,3.458693033024913266e-01,-6.131808699978864574e-01,4.730746044191613819e-01
6.390000000000000568e+01,2.950141253859421830e-01,-6.917272673871219801e-01,4.571177890647632469e-01
6.400000000000000000e+01,2.341494814206191988e-01,-7.633347947778624798e-01,4.440393864641702937e-01
6.410000000000000853e+01,1.635422789407591504e-01,-8.271728607475060668e-01,4.336282262305657942e-01
6.420000000000000284e+01,8.357062869098502711e-02,-8.824968648029567486e-01,4.253742593926029270e-01
6.429999999999999716e+01,-5.272848448896555462e-03,-9.286642112934032633e-01,4.184288090571806618e-01
6.440000000000000568e+01,-1.024251968940543822e-01,-9.649211758287070673e-01,4.127374486621516736e-01
6.450000000000000000e+01,-2.072301869316768852e-01,-9.905398694497346002e-01,4.084063864175554448e-01
6.460000000000000853e+01,-3.189211972808557172e-01,-1.004925536842719458e+00,4.052609214923288961e-01
6.470000000000000284e+01,-4.366269351516003372e-01,-1.007599296869100325e+00,4.029570825188878991e-01
6.479999999999999716e+01,-5.594033726851691535e-01,-9.980809490622286617e-01,4.016089769407031884e-01
6.490000000000000568e+01,-6.862219170877040808e-01,-9.759756598240170167e-01,4.013528597999457270e-01
6.500000000000000000e+01,-8.159740469518848016e-01,-9.410339103083459333e-01,4.022061929433073946e-01
6.510000000000000853e+01,-9.474728637889726635e-01,-8.931499618665291740e-01,4.040876365265507753e-01
6.520000000000000284e+01,-1.079466060437684671e+00,-8.323529540544533090e-01,4.068923264740143542e-01
6.529999999999999716e+01,-1.210662169467394689e+00,-7.587439642042690391e-01,4.107649466072150757e-01
6.540000000000000568e+01,-1.339715996430269618e+00,-6.725455133393908325e-01,4.158182730114441394e-01
6.550000000000000000e+01,-1.465268860387914929e+00,-5.741424405137857123e-01,4.221269620323254701e-01
6.560000000000000853e+01,-1.585950597592000744e+00,-4.640821746811675808e-01,4.297337732354353235e-01
6.570000000000000284e+01,-1.700379561484120394e+00,-3.430747346951080745e-01,4.386495694062949036e-01
6.579999999999999716e+01,-1.807175050935471594e+00,-2.119963639597751415e-01,4.488491229594470111e-01
6.590000000000000568e+01,-1.905026799444289543e+00,-7.185372644818285859e-02,4.603756154352904861e-01
6.600000000000000000e+01,-1.992609647095458181e+00,7.630241357094141863e-02,4.734631091300073868e-01
6.610000000000000853e+01,-2.068680913087102891e+00,2.312838751118868608e-01,4.883126526388826272e-01
6.620000000000000284e+01,-2.132099483821758845e+00,3.917529030808213353e-01,5.050686197833422764e-01
6.629999999999999716e+01,-2.181825812906451389e+00,5.562221682759423969e-01,5.238187096109671037e-01
6.640000000000000568e+01,-2.216921921152653407e+00,7.230547673874143655e-01,5.445939463954883042e-01
6.650000000000000000e+01,-2.236551396576280659e+00,8.904642229972946632e-01,5.673686796367767293e-01
6.660000000000000853e+01,-2.239989851655872499e+00,1.056537415027119398e+00,5.920999446024312052e-01
6.670000000000000284e+01,-2.226777334865313485e+00,1.219563126406940645e+00,6.191755421277052029e-01
6.679999999999999716e+01,-2.196535099947432901e+00,1.377610061489820348e+00,6.484369310393651720e-01
6.690000000000000568e+01,-2.149044535485411078e+00,1.528695618587456728e+00,6.795662374098948577e-01
6.700000000000000000e+01,-2.084300317150403981e+00,1.670902848505864569e+00,7.123095692525422962e-01
6.710000000000000853e+01,-2.002510407701486805e+00,1.802380454545523758e+00,7.464770165213523434e-01
6.720000000000000284e+01,-1.904096056985729701e+00,1.921342792501216312e+00,7.819426511111290390e-01
6.729999999999999716e+01,-1.789691801938121163e+00,2.026069870662163375e+00,8.186445268574689127e-01
6.740000000000000568e+01,-1.660145361116980967e+00,2.114907220493783324e+00,8.565842662207266978e-01
6.750000000000000000e+01,-1.516412697963041900e+00,2.186174399940381097e+00,8.950044750050916154e-01
6.760000000000000853e+01,-1.359706605436162841e+00,2.238557817790470139e+00,9.320438843815359586e-01
6.770000000000000284e+01,-1.191470804809025896e+00,2.271153199952585133e+00,9.661775288093837899e-01
6.779999999999999716e+01,-1.013243991554269030e+00,2.283290511556778313e+00,9.960970425976409803e-01
6.790000000000000568e+01,-8.266598353445474556e-01,2.274533956954583491e+00,1.020710659904976003e+00
6.800000000000000000e+01,-6.334469800526187910e-01,2.244681979719031606e+00,1.039143214739712828e+00
6.810000000000000853e+01,-4.354290437511545431e-01,2.193767262644636951e+00,1.050736140959852793e+00
6.820000000000000284e+01,-2.345246187129608195e-01,2.122056727747428262e+00,1.055047472273054510e+00
6.829999999999999716e+01,-3.274539285383840093e-02,2.030050782026309175e+00,1.051828448632787349e+00
6.840000000000000568e+01,1.679416772389532297e-01,1.918528918592683707e+00,1.039643674853557354e+00
6.850000000000000000e+01,3.655355260304068432e-01,1.788737030782866944e+00,1.018355388427409691e+00
6.860000000000000853e+01,5.580404048418260432e-01,1.642039853155573548e+00,9.889716133539113718e-01
6.870000000000000284e+01,7.435468955008499581e-01,1.479820797870900151e+00,9.525734722428637058e-01
6.879999999999999716e+01,9.202319103416457535e-01,1.303481954690187239e+00,9.103151863142766587e-01
6.890000000000000568e+01,1.086358692204820953e+00,1.114444090976071333e+00,8.634240753983773997e-01
6.900000000000000000e+01,1.240271069274749394e+00,9.141533568571513779e-01,8.132213936485003236e-01
6.910000000000000853e+01,1.380316481958411501e+00,7.041652772655934145e-01,7.616381890418569833e-01
6.920000000000000284e+01,1.504891419132547759e+00,4.860760039927669585e-01,7.108321020943022539e-01
6.929999999999999716e+01,1.612511355510134248e+00,2.614382040933340701e-01,6.622774329949799865e-01
6.940000000000000568e+01,1.701811596584023700e+00,3.176023102478642279e-02,6.167208534922867802e-01
6.950000000000000000e+01,1.771547278626921074e+00,-2.014938753524528892e-01,5.741814068938895232e-01
6.960000000000000853e+01,1.820556788219396038e+00,-4.367346780588042821e-01,5.346964811500439785e-01
6.970000000000000284e+01,1.847735200765796781e+00,-6.720224662245743996e-01,4.993630949785120010e-01
6.979999999999999716e+01,1.852157884420807310e+00,-9.054942210685263948e-01,4.682431767883640794e-01
6.990000000000000568e+01,1.833086148103560964e+00,-1.135367198009098022e+00,4.402791335669745121e-01
7.000000000000000000e+01,1.789903677123685588e+00,-1.359543807179457220e+00,4.155578354852244582e-01
7.010000000000000853e+01,1.722167436349120839e+00,-1.575782696810130057e+00,3.945523405220706659e-01
7.020000000000000284e+01,1.629683756968501873e+00,-1.782042090455512540e+00,3.761655882288552077e-01
7.029999999999999716e+01,1.512463670249219350e+00,-1.976189813034744835e+00,3.595749173696040080e-01
7.040000000000000568e+01,1.370696925577226333e+00,-2.155800587862784390e+00,3.457317963715738074e-01
7.050000000000000000e+01,1.204849273050233149e+00,-2.318674858217151247e+00,3.342956695455920890e-01
7.060000000000000853e+01,1.015658924081404013e+00,-2.462802431845970030e+00,3.239348629134036761e-01
7.070000000000000284e+01,8.040688513252765013e-01,-2.585946435416744293e+00,3.152654592726858995e-01
7.079999999999999716e+01,5.712863863834591882e-01,-2.686025002338162437e+00,3.085626536545675869e-01
7.090000000000000568e+01,3.188019811695594341e-01,-2.761236415639769071e+00,3.031038679671491098e-01
7.100000000000000000e+01,4.834812760917683860e-02,-2.809845961133848657e+00,2.987511155159794374e-01
7.110000000000000853e+01,-2.381085848460742227e-01,-2.830204341879765995e+00,2.959635157712664499e-01
7.120000000000000284e+01,-5.383483581809410667e-01,-2.820969966237371729e+00,2.946287223891309592e-01
7.129999999999999716e+01,-8.499101854264942135e-01,-2.781084147178673582e+00,2.943373174052945629e-01
7.140000000000000568e+01,-1.170133227427091027e+00,-2.709635435421216432e+00,2.953653281654668450e-01
7.150000000000000000e+01,-1.496158153733437413e+00,-2.606001057646123886e+00,2.978922558462954173e-01
7.160000000000000853e+01,-1.824950188347331803e+00,-2.469909605802611097e+00,3.019301005015307959e-01
7.170000000000000284e+01,-2.153310343139421157e+00,-2.301441921071494257e+00,3.073788779200682386e-01
7.179999999999999716e+01,-2.477921880436972923e+00,-2.100967922092710438e+00,3.144251915937130715e-01
7.190000000000000568e+01,-2.795354845408911881e+00,-1.869137454901542039e+00,3.234469487101284679e-01
7.200000000000000000e+01,-3.102141464600888465e+00,-1.607019094741386267e+00,3.347288946627736683e-01
7.210000000000000853e+01,-3.394783912878977183e+00,-1.316109481818746429e+00,3.484575823568410446e-01
7.220000000000000284e+01,-3.669758721947331992e+00,-9.983326629995208368e-01,3.647402749139568301e-01
7.229999999999999716e+01,-3.923620339693632442e+00,-6.559537083064557184e-01,3.841042517719880367e-01
7.240000000000000568e+01,-4.152976617865354214e+00,-2.915017676121242074e-01,4.071777006727623771e-01
7.250000000000000000e+01,-4.354597647901161217e+00,9.206608051665754466e-02,4.346680914677276686e-01
7.260000000000000853e+01,-4.525460058607218450e+00,4.913434184023945939e-01,4.674996665976195453e-01
7.270000000000000284e+01,-4.662747016156968627e+00,9.024744892564799947e-01,5.068134410924299837e-01
7.279999999999999716e+01,-4.763877222418011925e+00,1.321192223812751809e+00,5.540643979166459676e-01
7.290000000000000568e+01,-4.826694843464929718e+00,1.743045755737620439e+00,6.112778242837157983e-01
7.300000000000000000e+01,-4.849261769606367345e+00,2.162923994737689704e+00,6.799082681212540447e-01
7.310000000000000853e+01,-4.830169693156981303e+00,2.575315477558775434e+00,7.623702302403749798e-01
7.320000000000000284e+01,-4.768604521580093625e+00,2.974385754898597689e+00,8.623090064963229162e-01
7.329999999999999716e+01,-4.664346377487683881e+00,3.353977391407192421e+00,9.846006877885498110e-01
7.340000000000000568e+01,-4.517789137570850322e+00,3.707640833098244215e+00,1.135168046528045815e+00
7.350000000000000000e+01,-4.330184780286483459e+00,4.028601700036408495e+00,1.318577386635961801e+00
7.360000000000000853e+01,-4.103136268925831942e+00,4.308256420159293221e+00,1.543223847055213316e+00
7.370000000000000284e+01,-3.839237479593085922e+00,4.537922343193885766e+00,1.816192186558969413e+00
7.379999999999999716e+01,-3.542293152826014868e+00,4.709316772310501165e+00,2.141277043668730062e+00
7.390000000000000568e+01,-3.217318893596043061e+00,4.814556964122625793e+00,2.518982936654260207e+00
7.400000000000000000e+01,-2.870526384947451604e+00,4.846201146096726475e+00,2.946747436345549698e+00
7.410000000000000853e+01,-2.508809164097746791e+00,4.798320434538913659e+00,3.415781230415761538e+00
7.420000000000000284e+01,-2.139836949158890889e+00,4.666582842218935490e+00,3.884986607499600453e+00
7.429999999999999716e+01,-1.771467925008955557e+00,4.451975594891457000e+00,4.306753835418727583e+00
7.440000000000000568e+01,-1.411471178360111933e+00,4.161858178854340728e+00,4.635213238518714363e+00
7.450000000000000000e+01,-1.067526697758784726e+00,3.809962340948820803e+00,4.826235197668936827e+00
7.460000000000000853e+01,-7.465018927368333168e-01,3.415124558303092250e+00,4.836970957153181594e+00
7.470000000000000284e+01,-4.522596495949877671e-01,2.997952528006991191e+00,4.658046819773037583e+00
7.479999999999999716e+01,-1.876921659203226733e-01,2.579783044623503052e+00,4.321364018594072931e+00
7.490000000000000568e+01,4.647557845887728689e-02,2.177079197689865353e+00,3.867530013667761501e+00
7.500000000000000000e+01,2.516977838971250492e-01,1.801308331897932824e+00,3.345640018981099306e+00
7.510000000000000853e+01,4.296818362356134013e-01,1.459745983295121841e+00,2.818960313334944789e+00
7.520000000000000284e+01,5.828144976063137639e-01,1.152129277579799993e+00,2.327330797500310577e+00
7.529999999999999716e+01,7.133916514407040443e-01,8.758776012339319905e-01,1.895071372837514145e+00
7.540000000000000568e+01,8.231632606070014013e-01,6.273750521446481709e-01,1.536740431371315774e+00
7.550000000000000000e+01,9.136189858648656736e-01,4.013374733374370784e-01,1.252380614685534965e+00
7.560000000000000853e+01,9.859929453215132700e-01,1.924942867161568705e-01,1.031399113344204199e+00
7.570000000000000284e+01,1.040996547594411625e+00,-3.161883490887529291e-03,8.637347705208969773e-01
7.579999999999999716e+01,1.079103291505800533e+00,-1.891779176022254649e-01,7.366529818788994932e-01
7.590000000000000568e+01,1.100330459976104791e+00,-3.670162845335255830e-01,6.426955069406494747e-01
7.600000000000000000e+01,1.104670618048810171e+00,-5.378541361627351414e-01,5.736375983902579634e-01
7.610000000000000853e+01,1.092104129609224206e+00,-7.025195566023153537e-01,5.209938706984306167e-01
7.620000000000000284e+01,1.062437105485224853e+00,-8.604191981746166507e-01,4.818084926651756694e-01
7.629999999999999716e+01,1.015607413690650773e+00,-1.011015127357036469e+00,4.520827337711337823e-01
7.640000000000000568e+01,9.516428787789534827e-01,-1.153542586953352433e+00,4.283302653299548290e-01
7.650000000000000000e+01,8.706106595305842522e-01,-1.286650266027737910e+00,4.098458215634381285e-01
7.660000000000000853e+01,7.727585594963175541e-01,-1.409132963067036171e+00,3.949843324545058154e-01
7.670000000000000284e+01,6.584805883473170418e-01,-1.519716951167067176e+00,3.824567440124664874e-01
7.680000000000001137e+01,5.282920965612249997e-01,-1.616903972702758097e+00,3.723936250141363646e-01
7.690000000000000568e+01,3.829004770230028942e-01,-1.699365489147986352e+00,3.642628510429430921e-01
7.700000000000000000e+01,2.231925917528448100e-01,-1.765875844501975989e+00,3.573363219645062649e-01
7.710000000000000853e+01,5.019645529619842783e-02,-1.815117823706725364e+00,3.519181683506683034e-01
7.720000000000000284e+01,-1.348817150870554871e-01,-1.845937067224632244e+00,3.480290004170586426e-01
7.730000000000001137e+01,-3.306542463429661960e-01,-1.857381773303138583e+00,3.452819883960877578e-01
7.740000000000000568e+01,-5.355813798283475258e-01,-1.848596792178264892e+00,3.435879968426775455e-01
7.750000000000000000e+01,-7.479809159276600283e-01,-1.818813421928838103e+00,3.432040456507456372e-01
7.760000000000000853e+01,-9.660275088513617936e-01,-1.767490412803115696e+00,3.441807768934813105e-01
7.770000000000000284e+01,-1.187757995973133696e+00,-1.694318059058997683e+00,3.464114661109889970e-01
7.780000000000001137e+01,-1.411093204604555673e+00,-1.599199493810128159e+00,3.498027742043909871e-01
7.790000000000000568e+01,-1.633860027126863512e+00,-1.482178617084726424e+00,3.545844356538573883e-01
7.800000000000000000e+01,-1.853801855455311731e+00,-1.343532334265011841e+00,3.609171458240117425e-01
7.810000000000000853e+01,-2.068617524797957685e+00,-1.183809932430403222e+00,3.689167917634264549e-01
7.820000000000000284e+01,-2.275961645438695946e+00,-1.003833110677659235e+00,3.786559171690394021e-01
7.830000000000001137e+01,-2.473456159406785204e+00,-8.047028895872702092e-01,3.901671449494045762e-01
7.840000000000000568e+01,-2.658765516551424568e+00,-5.877637081928867024e-01,4.036241695265317952e-01
7.850000000000000000e+01,-2.829540959945407774e+00,-3.544757550299234561e-01,4.194259576474627660e-01
7.860000000000000853e+01,-2.983532934118742208e+00,-1.065760158366654275e-01,4.379648959989993484e-01
7.870000000000000284e+01,-3.118611796511397305e+00,1.538992045374811823e-01,4.596086481119858180e-01
7.880000000000001137e+01,-3.232767817473450656e+00,4.246142821322385075e-01,4.847001543613284613e-01
7.890000000000000568e+01,-3.324111180264933463e+00,7.029342738761643616e-01,5.135576319659707067e-01
7.900000000000000000e+01,-3.390905166557302231e+00,9.859834799567538388e-01,5.465990130819068371e-01
7.910000000000000853e+01,-3.431748147273732563e+00,1.270945919839565397e+00,5.848151501735424640e-01
7.920000000000000284e+01,-3.445342765492107606e+00,1.554543846515198169e+00,6.284851819489641889e-01
7.930000000000001137e+01,-3.430707904600141411e+00,1.833350457627999752e+00,6.780249465418853871e-01
7.940000000000000568e+01,-3.387221957076629764e+00,2.103864314740487629e+00,7.341630003388892600e-01
7.950000000000000000e+01,-3.314622824491444852e+00,2.362509343333627498e+00,7.979406179794765741e-01
7.960000000000000853e+01,-3.213007917505522393e+00,2.605634832806705603e+00,8.707117923560491191e-01
7.970000000000000284e+01,-3.082856821509479150e+00,2.829591506117596911e+00,9.540181803132123939e-01
7.980000000000001137e+01,-2.925096357066562014e+00,3.030767019694742270e+00,1.048017643046488256e+00
7.990000000000000568e+01,-2.740875937813154195e+00,3.204848366934313741e+00,1.151901625624187631e+00
8.000000000000000000e+01,-2.531798400554708728e+00,3.348003656255187810e+00,1.264457655008550674e+00
8.010000000000000853e+01,-2.299959401664756875e+00,3.457045191723359334e+00,1.384012779457950426e+00
8.020000000000000284e+01,-2.047947417085024036e+00,3.529429473051913568e+00,1.508433568526834190e+00
8.030000000000001137e+01,-1.778843742325193045e+00,3.563257195601119864e+00,1.635126113065844544e+00
8.040000000000000568e+01,-1.496111770614708236e+00,3.557157343391961657e+00,1.760803680776203750e+00
8.050000000000000000e+01,-1.202994881007056538e+00,3.510020514723656948e+00,1.877552235500162148e+00
8.060000000000000853e+01,-9.033502622576163876e-01,3.422615027914452046e+00,1.974976250908675901e+00
8.070000000000000284e+01,-6.009761402019326848e-01,3.296801716305219898e+00,2.044755666169879582e+00
8.080000000000001137e+01,-2.994674885192876168e-01,3.135359414431705183e+00,2.080782368999965826e+00
8.090000000000000568e+01,-2.216028733043273746e-03,2.941984958024662866e+00,2.079160195663108279e+00
8.100000000000000000e+01,2.875897697896583338e-01,2.721293184009714317e+00,2.038204930971510898e+00
8.110000000000000853e+01,5.670962799745834504e-01,2.478285557113296456e+00,1.957421343386257728e+00
8.120000000000000284e+01,8.338006246009606048e-01,2.217749349596093378e+00,1.842576538746405923e+00
8.130000000000001137e+01,1.085422719647990863e+00,1.944118680863939463e+00,1.702906239979374847e+00
8.140000000000000568e+01,1.319993473390069338e+00,1.661080063859430078e+00,1.547371410288648441e+00
8.150000000000000000e+01,1.535854789515878727e+00,1.371572393421888636e+00,1.384658186290709025e+00
8.160000000000000853e+01,1.731659567128271515e+00,1.077786946287479397e+00,1.223177878015094144e+00
8.170000000000000284e+01,1.906371700744197595e+00,7.811673810893382530e-01,1.071066968904467842e+00
8.180000000000001137e+01,2.058881939986940246e+00,4.825655264625479113e-01,9.340881736045949513e-01
8.190000000000000568e+01,2.187794430235281862e+00,1.827618583327653701e-01,8.143715657554218001e-01
8.200000000000000000e+01,2.291939628088735859e+00,-1.176132464412450174e-01,7.124044604686867732e-01
8.210000000000000853e+01,2.370169010522428898e+00,-4.178346087104493067e-01,6.270865244651716575e-01
8.220000000000000284e+01,2.421328420679587090e+00,-7.166995229832583414e-01,5.575533346937736612e-01
8.230000000000001137e+01,2.444400976946715431e+00,-1.013046757121508268e+00,5.006906625311041692e-01
8.240000000000000568e+01,2.438429603724403982e+00,-1.305163165872164299e+00,4.545187417953251430e-01
8.250000000000000000e+01,2.402584991111059942e+00,-1.590927951483402936e+00,4.178620539658262079e-01
8.260000000000000853e+01,2.336284430881827578e+00,-1.868365175114170551e+00,3.873329703488828657e-01
8.270000000000000284e+01,2.239086177461675042e+00,-2.134859814990528015e+00,3.624850655013555079e-01
8.280000000000001137e+01,2.110809207993626480e+00,-2.387755394270048903e+00,3.424929280693136402e-01
8.290000000000000568e+01,1.951573130653160515e+00,-2.624526131837053189e+00,3.251960686222806762e-01
8.300000000000000000e+01,1.761727393319325596e+00,-2.842233924493084540e+00,3.111186923228949630e-01
8.310000000000000853e+01,1.541952550332050365e+00,-3.038136812028624956e+00,2.996065359698774078e-01
8.320000000000000284e+01,1.293252975215688494e+00,-3.209608447531490771e+00,2.895836014355580024e-01
8.330000000000001137e+01,1.016919973283230583e+00,-3.353882032701963389e+00,2.816954119235529630e-01
8.340000000000000568e+01,7.145926119054111236e-01,-3.468481197052518006e+00,2.754944592646373924e-01
8.350000000000000000e+01,3.882395504211216264e-01,-3.551120458484550824e+00,2.703797831471930757e-01
8.360000000000000853e+01,4.012806211058950190e-02,-3.599560483608666317e+00,2.668908541978223248e-01
8.370000000000000284e+01,-3.271495536491459966e-01,-3.611904397773264552e+00,2.648878703411678415e-01
8.380000000000001137e+01,-7.106898073829006623e-01,-3.586576675084699684e+00,2.639061394312242070e-01
8.390000000000000568e+01,-1.107317713943001936e+00,-3.522182648792661297e+00,2.643157098500910629e-01
8.400000000000000000e+01,-1.513591551614208885e+00,-3.417701239008918979e+00,2.662430547875839770e-01
8.410000000000000853e+01,-1.925819268674447082e+00,-3.272529688352902255e+00,2.695490933785900101e-01
8.420000000000000284e+01,-2.340095973150468023e+00,-3.086443108423232218e+00,2.742422159879149279e-01
8.430000000000001137e+01,-2.752322512585176462e+00,-2.859540190690472272e+00,2.806912890831537166e-01
8.440000000000000568e+01,-3.158266414853086346e+00,-2.592394021691092565e+00,2.891518785723691254e-01
8.450000000000000000e+01,-3.553584643226782358e+00,-2.286081175340298977e+00,2.997605864068551007e-01
8.460000000000000853e+01,-3.933843571299549424e+00,-1.942190421634981234e+00,3.125906360983886079e-01
8.470000000000000284e+01,-4.294597600454787667e+00,-1.562705143315156642e+00,3.281486538737140024e-01
8.480000000000001137e+01,-4.631407551218623020e+00,-1.149975283016501537e+00,3.471977480135943761e-01
8.490000000000000568e+01,-4.939950464641867711e+00,-7.069434171066435457e-01,3.705227865723890179e-01
8.500000000000000000e+01,-5.216027652091424827e+00,-2.371566305339294356e-01,3.989312784260808376e-01
8.510000000000000853e+01,-5.455572288304055384e+00,2.552433064049415279e-01,4.333062521425573577e-01
8.520000000000000284e+01,-5.654828511451439610e+00,7.657861749465388890e-01,4.755487791074106130e-01
